기간	자치구	행정동	세대	인구	인구	인구	인구	인구	인구	인구	인구	인구	세대당인구	65세이상고령자
기간	자치구	행정동	세대	합계	합계	합계	한국인	한국인	한국인	외국인	외국인	외국인	세대당인구	65세이상고령자
기간	자치구	행정동	세대	계	남자	여자	계	남자	여자	계	남자	여자	세대당인구	65세이상고령자
2018.3/4	마포구	성산1동	9,313	20,488	9,709	10,779	20,119	9,553	10,566	369	156	213	2.16	2,762
2018.3/4	마포구	성산2동	18,111	41,518	19,451	22,067	41,278	19,364	21,914	240	87	153	2.28	5,661
2018.3/4	마포구	상암동	12,756	33,562	16,099	17,463	32,982	15,842	17,140	580	257	323	2.59	3,602
2018.3/4	마포구	도화동	9,638	22,978	10,962	12,016	22,682	10,843	11,839	296	119	177	2.35	3,499
2018.3/4	마포구	서강동	11,494	25,782	12,200	13,582	25,030	11,966	13,064	752	234	518	2.18	2,900
2018.3/4	마포구	공덕동	18,478	40,668	19,385	21,283	39,908	19,009	20,899	760	376	384	2.16	5,767
2018.3/4	마포구	아현동	10,256	25,763	12,174	13,589	25,266	11,935	13,331	497	239	258	2.46	2,851
2018.3/4	양천구	소계	176,598	469,945	231,360	238,585	466,121	229,619	236,502	3,824	1,741	2,083	2.64	57,442
2018.3/4	양천구	목1동	10,519	32,527	15,651	16,876	32,378	15,566	16,812	149	85	64	3.08	2,735
2018.3/4	양천구	목2동	12,857	31,797	15,579	16,218	31,549	15,468	16,081	248	111	137	2.45	3,544
2018.3/4	양천구	목3동	9,714	23,052	11,114	11,938	22,865	11,030	11,835	187	84	103	2.35	2,879
2018.3/4	양천구	목4동	10,079	27,416	13,470	13,946	27,210	13,391	13,819	206	79	127	2.7	2,875
2018.3/4	양천구	신월1동	10,131	22,533	11,553	10,980	22,194	11,410	10,784	339	143	196	2.19	3,568
2018.3/4	양천구	신월2동	8,688	22,942	11,266	11,676	22,748	11,178	11,570	194	88	106	2.62	3,376
2018.3/4	양천구	신월3동	8,248	17,318	9,129	8,189	17,072	9,015	8,057	246	114	132	2.07	2,670
2018.3/4	양천구	신월4동	6,918	19,444	9,557	9,887	19,328	9,512	9,816	116	45	71	2.79	2,730
2018.3/4	양천구	신월5동	6,401	15,845	7,841	8,004	15,698	7,783	7,915	147	58	89	2.45	2,083
2018.3/4	양천구	신월6동	2,583	6,857	3,408	3,449	6,822	3,396	3,426	35	12	23	2.64	1,033
2018.3/4	양천구	신월7동	9,346	22,571	11,105	11,466	22,421	11,061	11,360	150	44	106	2.4	3,802
2018.3/4	양천구	신정1동	7,247	21,639	10,586	11,053	21,481	10,500	10,981	158	86	72	2.96	2,346
2018.3/4	양천구	신정2동	7,204	21,042	10,325	10,717	20,929	10,270	10,659	113	55	58	2.91	2,323
2018.3/4	양천구	신정3동	17,749	49,229	24,167	25,062	48,755	23,927	24,828	474	240	234	2.75	6,082
2018.3/4	양천구	신정6동	8,182	25,565	12,486	13,079	25,539	12,474	13,065	26	12	14	3.12	2,277
2018.3/4	양천구	신정7동	11,227	30,397	14,795	15,602	30,187	14,690	15,497	210	105	105	2.69	4,223
2018.3/4	양천구	목5동	13,559	43,413	21,453	21,960	43,364	21,436	21,928	49	17	32	3.2	3,709
2018.3/4	양천구	신정4동	15,946	36,358	17,875	18,483	35,581	17,512	18,069	777	363	414	2.23	5,187
2018.3/4	강서구	소계	257,558	605,068	294,128	310,940	598,416	290,908	307,508	6,652	3,220	3,432	2.32	78,814
2018.3/4	강서구	염창동	14,509	41,120	20,142	20,978	41,007	20,094	20,913	113	48	65	2.83	3,627
2018.3/4	강서구	등촌1동	11,667	23,444	11,084	12,360	23,236	11,000	12,236	208	84	124	1.99	2,529
2018.3/4	강서구	등촌2동	8,550	22,146	10,998	11,148	22,030	10,950	11,080	116	48	68	2.58	2,751
2018.3/4	강서구	등촌3동	14,727	33,502	16,033	17,469	33,314	15,960	17,354	188	73	115	2.26	5,646
2018.3/4	강서구	화곡본동	16,181	36,516	17,795	18,721	36,058	17,607	18,451	458	188	270	2.23	4,282
2018.3/4	강서구	화곡2동	8,262	20,114	9,782	10,332	19,800	9,638	10,162	314	144	170	2.4	2,529
2018.3/4	강서구	화곡3동	9,185	22,724	10,910	11,814	22,535	10,835	11,700	189	75	114	2.45	3,474
2018.3/4	강서구	화곡4동	9,769	22,829	11,228	11,601	22,460	11,063	11,397	369	165	204	2.3	3,332
2018.3/4	강서구	화곡6동	10,901	24,875	12,293	12,582	24,673	12,208	12,465	202	85	117	2.26	3,343
2018.3/4	강서구	화곡8동	11,574	26,991	13,079	13,912	26,462	12,830	13,632	529	249	280	2.29	3,891
2018.3/4	강서구	가양1동	18,134	33,549	15,933	17,616	33,205	15,735	17,470	344	198	146	1.83	2,559
2018.3/4	강서구	가양2동	8,119	16,013	7,614	8,399	15,919	7,586	8,333	94	28	66	1.96	3,432
2018.3/4	강서구	가양3동	7,830	16,537	7,820	8,717	16,417	7,775	8,642	120	45	75	2.1	3,112
2018.3/4	강서구	발산1동	13,372	38,896	18,562	20,334	38,710	18,494	20,216	186	68	118	2.89	4,073
2018.3/4	강서구	공항동	12,586	28,734	14,727	14,007	27,765	14,021	13,744	969	706	263	2.21	3,495
2018.3/4	강서구	방화1동	17,321	46,368	22,687	23,681	46,004	22,511	23,493	364	176	188	2.66	5,717
2018.3/4	강서구	방화2동	11,485	24,516	12,148	12,368	24,228	12,013	12,215	288	135	153	2.11	4,226
2018.3/4	강서구	방화3동	11,240	25,037	12,097	12,940	24,864	12,031	12,833	173	66	107	2.21	4,367
2018.3/4	강서구	화곡1동	25,624	54,744	26,919	27,825	53,595	26,409	27,186	1,149	510	639	2.09	7,334
2018.3/4	강서구	우장산동	16,522	46,413	22,277	24,136	46,134	22,148	23,986	279	129	150	2.79	5,095
2018.3/4	구로구	소계	172,121	439,234	220,323	218,911	406,144	201,362	204,782	33,090	18,961	14,129	2.36	61,293
2018.3/4	구로구	신도림동	13,351	37,652	18,445	19,207	37,311	18,249	19,062	341	196	145	2.79	4,088
2018.3/4	구로구	구로1동	7,851	22,052	10,906	11,146	21,618	10,674	10,944	434	232	202	2.75	2,103
2018.3/4	구로구	구로3동	13,554	27,268	13,851	13,417	25,298	12,772	12,526	1,970	1,079	891	1.87	3,103
2018.3/4	구로구	구로4동	10,619	27,253	13,901	13,352	21,774	10,747	11,027	5,479	3,154	2,325	2.05	4,165
2018.3/4	구로구	구로5동	14,331	34,160	16,840	17,320	30,476	14,758	15,718	3,684	2,082	1,602	2.13	4,162
2018.3/4	구로구	고척1동	9,515	24,685	12,362	12,323	24,237	12,122	12,115	448	240	208	2.55	3,737
2018.3/4	구로구	고척2동	11,711	29,734	14,862	14,872	29,093	14,535	14,558	641	327	314	2.48	4,420
2018.3/4	구로구	개봉2동	12,682	33,853	16,566	17,287	33,374	16,340	17,034	479	226	253	2.63	5,419
2018.3/4	구로구	개봉3동	8,762	22,219	10,912	11,307	21,742	10,672	11,070	477	240	237	2.48	3,464
2018.3/4	구로구	오류1동	10,482	22,656	11,163	11,493	21,995	10,836	11,159	661	327	334	2.1	3,478
2018.3/4	구로구	오류2동	16,637	44,809	21,858	22,951	44,053	21,468	22,585	756	390	366	2.65	6,480
2018.3/4	구로구	수궁동	9,841	25,660	12,795	12,865	25,312	12,608	12,704	348	187	161	2.57	3,744
2018.3/4	구로구	가리봉동	5,899	16,248	9,364	6,884	9,844	5,349	4,495	6,404	4,015	2,389	1.67	2,003
2018.3/4	구로구	구로2동	12,901	36,238	19,037	17,201	26,366	13,355	13,011	9,872	5,682	4,190	2.04	5,384
2018.3/4	구로구	개봉1동	13,985	34,747	17,461	17,286	33,651	16,877	16,774	1,096	584	512	2.41	5,543
2018.3/4	금천구	소계	106,774	252,359	129,482	122,877	232,760	118,311	114,449	19,599	11,171	8,428	2.18	35,299
2018.3/4	금천구	가산동	12,933	24,086	13,509	10,577	20,446	11,300	9,146	3,640	2,209	1,431	1.58	2,283
2018.3/4	금천구	독산1동	17,484	39,569	20,726	18,843	37,093	19,293	17,800	2,476	1,433	1,043	2.12	4,822
2018.3/4	금천구	독산2동	9,349	22,260	11,425	10,835	20,292	10,336	9,956	1,968	1,089	879	2.17	3,013
2018.3/4	금천구	독산3동	12,225	30,727	15,905	14,822	25,746	13,034	12,712	4,981	2,871	2,110	2.11	4,079
2018.3/4	금천구	독산4동	7,646	18,895	9,656	9,239	16,648	8,394	8,254	2,247	1,262	985	2.18	2,608
2018.3/4	금천구	시흥1동	15,345	37,144	18,761	18,383	34,662	17,360	17,302	2,482	1,401	1,081	2.26	5,400
2018.3/4	금천구	시흥2동	8,537	23,454	11,463	11,991	23,335	11,402	11,933	119	61	58	2.73	3,616
2018.3/4	금천구	시흥3동	4,723	11,809	5,922	5,887	11,647	5,847	5,800	162	75	87	2.47	2,065
2018.3/4	금천구	시흥4동	9,157	22,912	11,367	11,545	22,090	10,940	11,150	822	427	395	2.41	3,498
2018.3/4	금천구	시흥5동	9,375	21,503	10,748	10,755	20,801	10,405	10,396	702	343	359	2.22	3,915
2018.3/4	영등포구	소계	170,208	403,724	203,134	200,590	368,577	183,471	185,106	35,147	19,663	15,484	2.17	55,364
2018.3/4	영등포구	여의동	12,829	33,865	16,049	17,816	33,467	15,830	17,637	398	219	179	2.61	5,627
2018.3/4	영등포구	당산1동	10,254	21,437	10,557	10,880	20,917	10,319	10,598	520	238	282	2.04	3,024
2018.3/4	영등포구	당산2동	16,986	36,197	17,031	19,166	35,749	16,823	18,926	448	208	240	2.1	4,113
2018.3/4	영등포구	양평1동	8,525	17,861	8,912	8,949	17,528	8,750	8,778	333	162	171	2.06	2,338
2018.3/4	영등포구	양평2동	9,953	22,995	11,472	11,523	22,740	11,356	11,384	255	116	139	2.28	2,300
2018.3/4	영등포구	신길1동	9,618	19,682	10,066	9,616	17,524	8,864	8,660	2,158	1,202	956	1.82	3,141
2018.3/4	영등포구	신길3동	7,024	17,619	8,901	8,718	16,077	8,003	8,074	1,542	898	644	2.29	2,712
2018.3/4	영등포구	신길4동	4,351	10,539	5,379	5,160	9,437	4,743	4,694	1,102	636	466	2.17	1,750
2018.3/4	영등포구	신길5동	4,521	11,980	5,964	6,016	10,036	4,856	5,180	1,944	1,108	836	2.22	1,877
2018.3/4	영등포구	신길6동	8,292	19,924	9,964	9,960	18,566	9,202	9,364	1,358	762	596	2.24	2,980
2018.3/4	영등포구	신길7동	6,564	17,297	8,664	8,633	17,099	8,565	8,534	198	99	99	2.6	1,923
2018.3/4	영등포구	대림1동	6,452	17,035	8,838	8,197	13,488	6,782	6,706	3,547	2,056	1,491	2.09	2,666
2018.3/4	영등포구	대림2동	6,458	21,998	11,567	10,431	12,758	6,222	6,536	9,240	5,345	3,895	1.98	2,775
2018.3/4	영등포구	대림3동	10,647	29,586	15,220	14,366	24,679	12,479	12,200	4,907	2,741	2,166	2.32	3,923
2018.3/4	영등포구	영등포본동	10,140	25,522	13,116	12,406	22,494	11,435	11,059	3,028	1,681	1,347	2.22	3,695
2018.3/4	영등포구	영등포동	15,913	25,756	14,169	11,587	25,002	13,826	11,176	754	343	411	1.57	3,198
2018.3/4	영등포구	도림동	9,319	22,280	11,361	10,919	19,126	9,646	9,480	3,154	1,715	1,439	2.05	3,107
2018.3/4	영등포구	문래동	12,362	32,151	15,904	16,247	31,890	15,770	16,120	261	134	127	2.58	4,215
2018.3/4	동작구	소계	175,873	407,925	198,184	209,741	395,513	192,523	202,990	12,412	5,661	6,751	2.25	58,803
2018.3/4	동작구	노량진2동	7,215	14,492	7,447	7,045	13,411	6,890	6,521	1,081	557	524	1.86	2,524
2018.3/4	동작구	상도1동	21,073	48,378	23,510	24,868	46,461	22,731	23,730	1,917	779	1,138	2.2	6,284
2018.3/4	동작구	상도2동	11,851	27,471	13,219	14,252	27,051	13,050	14,001	420	169	251	2.28	3,897
2018.3/4	동작구	상도3동	11,579	26,252	12,600	13,652	25,825	12,400	13,425	427	200	227	2.23	3,964
2018.3/4	동작구	상도4동	13,074	30,242	14,915	15,327	29,828	14,730	15,098	414	185	229	2.28	4,486
2018.3/4	동작구	사당1동	12,546	24,038	11,546	12,492	23,355	11,213	12,142	683	333	350	1.86	3,320
2018.3/4	동작구	사당3동	10,599	26,512	12,916	13,596	26,191	12,769	13,422	321	147	174	2.47	4,031
2018.3/4	동작구	사당4동	6,836	15,087	7,260	7,827	14,872	7,161	7,711	215	99	116	2.18	2,325
2018.3/4	동작구	사당5동	5,682	13,174	6,426	6,748	13,038	6,373	6,665	136	53	83	2.29	1,897
2018.3/4	동작구	대방동	16,879	40,616	19,413	21,203	40,170	19,192	20,978	446	221	225	2.38	5,108
2018.3/4	동작구	신대방1동	9,926	27,378	13,416	13,962	24,449	11,827	12,622	2,929	1,589	1,340	2.46	3,346
2018.3/4	동작구	신대방2동	9,064	21,029	10,164	10,865	20,694	10,015	10,679	335	149	186	2.28	2,801
2018.3/4	동작구	흑석동	12,861	31,628	15,158	16,470	29,374	14,370	15,004	2,254	788	1,466	2.28	4,958
2018.3/4	동작구	노량진1동	14,762	32,794	16,272	16,522	32,462	16,119	16,343	332	153	179	2.2	5,160
2018.3/4	동작구	사당2동	11,926	28,834	13,922	14,912	28,332	13,683	14,649	502	239	263	2.38	4,702
2018.3/4	관악구	소계	261,401	521,685	261,905	259,780	503,956	253,377	250,579	17,729	8,528	9,201	1.93	71,840
2018.3/4	관악구	보라매동	11,996	26,541	13,030	13,511	25,416	12,477	12,939	1,125	553	572	2.12	3,992
2018.3/4	관악구	청림동	6,618	16,643	8,192	8,451	16,500	8,125	8,375	143	67	76	2.49	2,566
2018.3/4	관악구	행운동	16,732	30,458	14,808	15,650	29,918	14,590	15,328	540	218	322	1.79	3,989
2018.3/4	관악구	낙성대동	10,547	17,969	8,886	9,083	17,155	8,525	8,630	814	361	453	1.63	1,905
2018.3/4	관악구	중앙동	8,941	15,759	7,540	8,219	15,331	7,349	7,982	428	191	237	1.71	2,248
2018.3/4	관악구	인헌동	13,894	27,453	13,416	14,037	27,076	13,253	13,823	377	163	214	1.95	3,559
2018.3/4	관악구	남현동	9,162	19,114	9,162	9,952	18,906	9,062	9,844	208	100	108	2.06	2,465
2018.3/4	관악구	서원동	13,170	23,870	12,175	11,695	23,030	11,800	11,230	840	375	465	1.75	2,995
2018.3/4	관악구	신원동	10,218	20,056	10,064	9,992	18,743	9,367	9,376	1,313	697	616	1.83	2,991
2018.3/4	관악구	서림동	14,199	24,979	13,729	11,250	24,373	13,502	10,871	606	227	379	1.72	3,166
2018.3/4	관악구	신사동	12,820	26,343	13,283	13,060	23,076	11,586	11,490	3,267	1,697	1,570	1.8	3,204
2018.3/4	관악구	신림동	15,945	22,163	11,148	11,015	21,258	10,733	10,525	905	415	490	1.33	1,836
2018.3/4	관악구	난향동	6,476	16,773	8,340	8,433	16,653	8,277	8,376	120	63	57	2.57	2,504
2018.3/4	관악구	조원동	10,055	19,959	10,223	9,736	17,773	9,011	8,762	2,186	1,212	974	1.77	2,519
2018.3/4	관악구	대학동	15,637	24,856	14,771	10,085	23,869	14,376	9,493	987	395	592	1.53	2,575
2018.3/4	관악구	은천동	15,532	35,958	17,778	18,180	35,236	17,443	17,793	722	335	387	2.27	5,273
2018.3/4	관악구	성현동	13,033	33,275	16,171	17,104	33,055	16,078	16,977	220	93	127	2.54	5,233
2018.3/4	관악구	청룡동	17,995	30,031	14,512	15,519	28,606	13,871	14,735	1,425	641	784	1.59	3,636
2018.3/4	관악구	난곡동	12,795	29,679	14,968	14,711	29,080	14,676	14,404	599	292	307	2.27	4,820
2018.3/4	관악구	삼성동	11,550	26,359	13,242	13,117	26,172	13,171	13,001	187	71	116	2.27	5,347
2018.3/4	관악구	미성동	14,086	33,447	16,467	16,980	32,730	16,105	16,625	717	362	355	2.32	5,017
2018.3/4	서초구	소계	173,912	441,539	211,513	230,026	437,407	209,418	227,989	4,132	2,095	2,037	2.52	54,887
2018.3/4	서초구	서초1동	9,258	21,603	10,478	11,125	21,356	10,349	11,007	247	129	118	2.31	2,691
2018.3/4	서초구	서초2동	7,818	18,108	8,667	9,441	17,785	8,474	9,311	323	193	130	2.27	1,980
2018.3/4	서초구	서초3동	12,979	30,749	15,085	15,664	30,449	14,947	15,502	300	138	162	2.35	4,223
2018.3/4	서초구	서초4동	10,924	31,897	15,439	16,458	31,641	15,283	16,358	256	156	100	2.9	3,710
2018.3/4	서초구	잠원동	13,932	34,861	16,559	18,302	34,640	16,459	18,181	221	100	121	2.49	3,607
2018.3/4	서초구	반포본동	4,231	12,611	5,979	6,632	12,567	5,955	6,612	44	24	20	2.97	1,825
2018.3/4	서초구	반포1동	13,027	29,063	13,951	15,112	28,727	13,800	14,927	336	151	185	2.21	2,731
2018.3/4	서초구	반포2동	6,791	21,070	10,078	10,992	20,912	10,000	10,912	158	78	80	3.08	2,390
2018.3/4	서초구	반포3동	7,096	20,448	9,724	10,724	20,397	9,693	10,704	51	31	20	2.87	2,340
2018.3/4	서초구	반포4동	7,377	20,460	9,708	10,752	19,904	9,404	10,500	556	304	252	2.7	2,493
2018.3/4	서초구	방배본동	7,899	21,638	10,053	11,585	21,445	9,957	11,488	193	96	97	2.71	2,741
2018.3/4	서초구	방배1동	7,528	17,541	8,234	9,307	17,433	8,184	9,249	108	50	58	2.32	2,516
2018.3/4	서초구	방배2동	10,167	24,538	11,666	12,872	24,367	11,583	12,784	171	83	88	2.4	3,756
2018.3/4	서초구	방배3동	8,361	22,177	10,675	11,502	22,044	10,613	11,431	133	62	71	2.64	3,366
2018.3/4	서초구	방배4동	9,912	24,963	11,492	13,471	24,633	11,338	13,295	330	154	176	2.49	3,200
2018.3/4	서초구	양재1동	18,355	46,957	22,497	24,460	46,586	22,311	24,275	371	186	185	2.54	5,901
2018.3/4	서초구	양재2동	11,045	24,056	12,072	11,984	23,794	11,941	11,853	262	131	131	2.15	2,609
2018.3/4	서초구	내곡동	7,212	18,799	9,156	9,643	18,727	9,127	9,600	72	29	43	2.6	2,808
2018.3/4	강남구	소계	228,883	549,255	263,137	286,118	544,257	260,599	283,658	4,998	2,538	2,460	2.38	66,412
2018.3/4	강남구	신사동	7,536	17,854	8,323	9,531	17,610	8,192	9,418	244	131	113	2.34	2,796
2018.3/4	강남구	논현1동	14,098	24,054	11,119	12,935	23,465	10,859	12,606	589	260	329	1.66	2,697
2018.3/4	강남구	논현2동	11,221	22,249	10,464	11,785	21,957	10,324	11,633	292	140	152	1.96	2,881
2018.3/4	강남구	삼성1동	5,877	15,243	7,650	7,593	14,875	7,416	7,459	368	234	134	2.53	1,975
2018.3/4	강남구	삼성2동	13,173	30,340	14,480	15,860	30,095	14,333	15,762	245	147	98	2.28	3,097
2018.3/4	강남구	대치1동	7,449	25,566	12,810	12,756	25,505	12,776	12,729	61	34	27	3.42	2,177
2018.3/4	강남구	대치4동	10,224	21,373	10,132	11,241	21,079	9,984	11,095	294	148	146	2.06	1,846
2018.3/4	강남구	역삼1동	23,095	36,806	17,765	19,041	35,862	17,299	18,563	944	466	478	1.55	3,354
2018.3/4	강남구	역삼2동	14,910	36,710	17,375	19,335	36,377	17,172	19,205	333	203	130	2.44	3,334
2018.3/4	강남구	도곡1동	8,522	22,844	10,776	12,068	22,685	10,695	11,990	159	81	78	2.66	2,604
2018.3/4	강남구	도곡2동	11,984	34,716	16,130	18,586	34,603	16,062	18,541	113	68	45	2.89	4,124
2018.3/4	강남구	개포1동	3,810	9,609	4,674	4,935	9,578	4,660	4,918	31	14	17	2.51	1,739
2018.3/4	강남구	개포4동	7,886	18,936	9,283	9,653	18,784	9,213	9,571	152	70	82	2.38	2,078
2018.3/4	강남구	일원본동	8,326	24,924	12,240	12,684	24,895	12,230	12,665	29	10	19	2.99	2,463
2018.3/4	강남구	일원1동	7,591	17,171	8,409	8,762	16,974	8,342	8,632	197	67	130	2.24	2,831
2018.3/4	강남구	일원2동	6,485	15,999	7,602	8,397	15,933	7,570	8,363	66	32	34	2.46	2,562
2018.3/4	강남구	수서동	7,857	16,621	7,614	9,007	16,537	7,584	8,953	84	30	54	2.1	3,795
2018.3/4	강남구	세곡동	17,442	45,280	21,613	23,667	45,081	21,525	23,556	199	88	111	2.58	5,630
2018.3/4	강남구	압구정동	10,734	28,131	12,976	15,155	27,990	12,909	15,081	141	67	74	2.61	4,641
2018.3/4	강남구	청담동	12,229	30,067	14,163	15,904	29,814	14,024	15,790	253	139	114	2.44	3,825
2018.3/4	강남구	대치2동	13,540	40,912	20,801	20,111	40,734	20,701	20,033	178	100	78	3.01	4,227
2018.3/4	강남구	개포2동	4,894	13,850	6,738	7,112	13,824	6,729	7,095	26	9	17	2.82	1,736
2018.3/4	송파구	소계	269,558	673,582	327,054	346,528	666,892	323,832	343,060	6,690	3,222	3,468	2.47	80,220
2018.3/4	송파구	풍납1동	6,861	16,514	8,187	8,327	15,603	7,730	7,873	911	457	454	2.27	2,637
2018.3/4	송파구	풍납2동	10,405	25,200	12,077	13,123	25,008	11,992	13,016	192	85	107	2.4	3,062
2018.3/4	송파구	거여1동	5,341	13,386	6,808	6,578	13,278	6,766	6,512	108	42	66	2.49	1,993
2018.3/4	송파구	거여2동	7,202	17,401	8,609	8,792	17,328	8,577	8,751	73	32	41	2.41	2,824
2018.3/4	송파구	마천1동	9,225	21,510	10,948	10,562	21,313	10,876	10,437	197	72	125	2.31	3,776
2018.3/4	송파구	마천2동	8,595	20,581	10,440	10,141	20,388	10,364	10,024	193	76	117	2.37	3,579
2018.3/4	송파구	방이1동	6,172	16,666	8,120	8,546	16,526	8,038	8,488	140	82	58	2.68	1,857
2018.3/4	송파구	방이2동	12,619	25,504	12,306	13,198	25,050	12,110	12,940	454	196	258	1.99	2,952
2018.3/4	송파구	오륜동	6,018	19,266	9,423	9,843	19,250	9,415	9,835	16	8	8	3.2	2,224
2018.3/4	송파구	오금동	15,444	40,905	20,044	20,861	40,647	19,921	20,726	258	123	135	2.63	5,251
2018.3/4	송파구	송파1동	12,276	26,533	12,628	13,905	26,106	12,407	13,699	427	221	206	2.13	3,042
2018.3/4	송파구	송파2동	7,299	21,292	10,331	10,961	21,093	10,225	10,868	199	106	93	2.89	2,528
2018.3/4	송파구	석촌동	16,535	34,727	16,812	17,915	33,963	16,435	17,528	764	377	387	2.05	3,955
2018.3/4	송파구	삼전동	16,280	33,426	15,946	17,480	33,023	15,775	17,248	403	171	232	2.03	3,447
2018.3/4	송파구	가락본동	11,719	28,350	14,108	14,242	27,993	13,923	14,070	357	185	172	2.39	3,125
2018.3/4	송파구	가락1동	353	888	437	451	876	429	447	12	8	4	2.48	118
2018.3/4	송파구	가락2동	12,264	34,543	16,934	17,609	34,340	16,842	17,498	203	92	111	2.8	3,554
2018.3/4	송파구	문정1동	8,527	21,750	10,784	10,966	21,526	10,678	10,848	224	106	118	2.52	2,493
2018.3/4	송파구	문정2동	15,219	30,104	14,145	15,959	29,973	14,088	15,885	131	57	74	1.97	3,303
2018.3/4	송파구	장지동	13,377	34,852	16,920	17,932	34,669	16,838	17,831	183	82	101	2.59	3,973
2018.3/4	송파구	위례동	9,094	28,791	14,000	14,791	28,738	13,982	14,756	53	18	35	3.16	1,830
2018.3/4	송파구	잠실본동	14,494	29,758	14,155	15,603	29,114	13,826	15,288	644	329	315	2.01	3,278
2018.3/4	송파구	잠실4동	10,413	30,203	14,580	15,623	30,108	14,534	15,574	95	46	49	2.89	3,435
2018.3/4	송파구	잠실6동	5,912	17,469	8,345	9,124	17,330	8,268	9,062	139	77	62	2.93	2,338
2018.3/4	송파구	잠실7동	3,482	10,405	4,851	5,554	10,391	4,845	5,546	14	6	8	2.98	1,895
2018.3/4	송파구	잠실2동	12,048	37,010	17,637	19,373	36,891	17,570	19,321	119	67	52	3.06	3,027
2018.3/4	송파구	잠실3동	12,384	36,548	17,479	19,069	36,367	17,378	18,989	181	101	80	2.94	4,724
2018.3/4	강동구	소계	177,591	434,992	215,558	219,434	430,705	213,528	217,177	4,287	2,030	2,257	2.43	58,280
2018.3/4	강동구	강일동	11,156	32,932	15,995	16,937	32,786	15,924	16,862	146	71	75	2.94	4,244
2018.3/4	강동구	상일동	4,207	11,208	5,621	5,587	11,128	5,582	5,546	80	39	41	2.65	1,468
2018.3/4	강동구	명일1동	8,173	22,496	11,031	11,465	22,421	11,009	11,412	75	22	53	2.74	2,866
2018.3/4	강동구	명일2동	5,901	18,044	8,960	9,084	18,009	8,950	9,059	35	10	25	3.05	2,027
2018.3/4	강동구	고덕1동	9,133	27,524	13,949	13,575	27,436	13,911	13,525	88	38	50	3	2,449
2018.3/4	강동구	고덕2동	3,504	7,874	4,221	3,653	7,674	4,069	3,605	200	152	48	2.19	1,387
2018.3/4	강동구	암사2동	5,875	14,743	7,187	7,556	14,692	7,165	7,527	51	22	29	2.5	1,936
2018.3/4	강동구	암사3동	6,347	18,962	9,306	9,656	18,917	9,284	9,633	45	22	23	2.98	2,175
2018.3/4	강동구	천호1동	12,934	29,415	14,516	14,899	29,110	14,395	14,715	305	121	184	2.25	4,513
2018.3/4	강동구	천호3동	13,537	28,601	14,233	14,368	28,051	13,968	14,083	550	265	285	2.07	4,203
2018.3/4	강동구	성내1동	8,169	21,031	10,200	10,831	20,907	10,140	10,767	124	60	64	2.56	2,689
2018.3/4	강동구	성내2동	12,436	25,920	12,906	13,014	25,181	12,541	12,640	739	365	374	2.02	3,804
2018.3/4	강동구	성내3동	10,218	24,317	12,082	12,235	24,084	11,978	12,106	233	104	129	2.36	3,193
